device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,target
Microwave,116,cold,2018-01-25,08:00:00,09:00:00,morning,1,14,1647,0
Microwave,116,hot,2018-01-25,10:00:00,11:00:00,morning,7,36,1397,1
Microwave,116,low cold,2018-01-25,10:00:00,11:00:00,morning,4,50,1380,1
Microwave,116,very hot,2018-01-25,13:00:00,14:00:00,afternoon,10,22,1586,0
Microwave,116,very hot,2018-01-25,17:00:00,18:00:00,evening,0,0,1168,1
Microwave,116,low cold,2018-01-25,18:00:00,19:00:00,evening,8,18,1462,1
Microwave,116,low cold,2018-01-26,00:00:00,01:00:00,midnight,10,56,1398,1
Microwave,116,low hot,2018-01-26,01:00:00,02:00:00,midnight,11,37,1703,0
Microwave,116,cold,2018-01-26,02:00:00,03:00:00,midnight,1,33,1987,0
Microwave,116,very hot,2018-01-26,02:00:00,03:00:00,midnight,1,21,1631,0
Microwave,116,hot,2018-01-26,05:00:00,06:00:00,early morning,8,41,1188,1
Microwave,116,cold,2018-01-26,05:00:00,06:00:00,early morning,10,37,1866,0
Microwave,116,low hot,2018-01-26,10:00:00,11:00:00,morning,0,0,1877,0
Microwave,116,low hot,2018-01-26,11:00:00,12:00:00,morning,12,35,1717,1
Microwave,116,low cold,2018-01-26,20:00:00,21:00:00,night,7,28,1428,0
Microwave,116,very cold,2018-01-26,20:00:00,21:00:00,night,12,19,1075,1
Microwave,116,cold,2018-01-26,21:00:00,22:00:00,night,2,22,1246,1
Microwave,116,very hot,2018-01-26,23:00:00,00:00:00,midnight,3,34,1153,1
Microwave,116,very hot,2018-01-26,23:00:00,00:00:00,midnight,3,1,1449,0
Microwave,116,very cold,2018-01-27,00:00:00,01:00:00,midnight,12,50,1232,1
Microwave,116,very hot,2018-01-27,07:00:00,08:00:00,morning,9,24,1148,1
Microwave,116,low hot,2018-01-27,09:00:00,10:00:00,morning,2,7,1125,1
Refridgerator,116,very hot,2018-01-14,03:00:00,04:00:00,midnight,2,26,289,0
Refridgerator,116,cold,2018-01-14,06:00:00,07:00:00,early morning,15,37,145,1
Refridgerator,116,low hot,2018-01-14,07:00:00,08:00:00,morning,15,6,128,1
Refridgerator,116,very hot,2018-01-14,08:00:00,09:00:00,morning,3,23,277,0
Refridgerator,116,very hot,2018-01-14,08:00:00,09:00:00,morning,12,8,118,1
Refridgerator,116,very cold,2018-01-14,11:00:00,12:00:00,morning,0,0,243,0
Refridgerator,116,cold,2018-01-15,00:00:00,01:00:00,midnight,1,24,260,0
Refridgerator,116,very hot,2018-01-15,01:00:00,02:00:00,midnight,13,6,131,1
Refridgerator,116,hot,2018-01-15,06:00:00,07:00:00,early morning,6,12,168,1
Refridgerator,116,cold,2018-01-15,12:00:00,13:00:00,afternoon,0,0,256,0
Refridgerator,116,hot,2018-01-15,13:00:00,14:00:00,afternoon,12,39,198,0
Refridgerator,116,cold,2018-01-15,15:00:00,16:00:00,afternoon,7,56,221,0
Refridgerator,116,low cold,2018-01-15,16:00:00,17:00:00,evening,11,48,157,1
Refridgerator,116,low cold,2018-01-15,18:00:00,19:00:00,evening,0,0,240,0
Refridgerator,116,very hot,2018-01-16,05:00:00,06:00:00,early morning,6,20,290,0
Refridgerator,116,cold,2018-01-16,07:00:00,08:00:00,morning,4,49,118,1
Refridgerator,116,very hot,2018-01-16,21:00:00,22:00:00,night,7,16,297,0
Refridgerator,116,cold,2018-01-16,23:00:00,00:00:00,midnight,4,48,289,0
Refridgerator,116,low cold,2018-01-17,03:00:00,04:00:00,midnight,4,56,296,0
Refridgerator,116,hot,2018-01-17,07:00:00,08:00:00,morning,9,49,206,0
Refridgerator,116,low hot,2018-01-17,13:00:00,14:00:00,afternoon,4,21,199,0
Refridgerator,116,low cold,2018-01-18,03:00:00,04:00:00,midnight,6,50,221,0
Refridgerator,116,low hot,2018-01-18,05:00:00,06:00:00,early morning,6,53,146,1
Refridgerator,116,very hot,2018-01-18,13:00:00,14:00:00,afternoon,0,0,269,0
Refridgerator,116,very hot,2018-01-18,18:00:00,19:00:00,evening,3,38,112,1
Refridgerator,116,very cold,2018-01-18,22:00:00,23:00:00,night,2,17,145,1
Refridgerator,116,low cold,2018-01-18,23:00:00,00:00:00,midnight,1,50,184,1
Television,116,very hot,2018-01-09,01:00:00,02:00:00,midnight,4,24,222,1
Television,116,low cold,2018-01-09,21:00:00,22:00:00,night,2,9,252,0
Television,116,hot,2018-01-10,01:00:00,02:00:00,midnight,15,49,222,1
Television,116,very cold,2018-01-10,04:00:00,05:00:00,early morning,6,32,226,1
Television,116,low cold,2018-01-10,05:00:00,06:00:00,early morning,7,29,264,0
Television,116,cold,2018-01-10,07:00:00,08:00:00,morning,15,20,281,0
Television,116,low cold,2018-01-10,11:00:00,12:00:00,morning,13,44,244,0
Television,116,low hot,2018-01-10,14:00:00,15:00:00,afternoon,0,0,261,0
Television,116,cold,2018-01-10,14:00:00,15:00:00,afternoon,2,23,217,1
Television,116,very hot,2018-01-10,17:00:00,18:00:00,evening,5,25,232,0
Television,116,low cold,2018-01-10,21:00:00,22:00:00,night,15,34,279,0
Television,116,cold,2018-01-11,01:00:00,02:00:00,midnight,14,44,201,1
Television,116,low hot,2018-01-11,02:00:00,03:00:00,midnight,12,35,220,1
Television,116,cold,2018-01-11,04:00:00,05:00:00,early morning,13,54,271,0
Television,116,low cold,2018-01-11,07:00:00,08:00:00,morning,4,13,235,1
Television,116,very cold,2018-01-11,10:00:00,11:00:00,morning,0,0,234,1
Television,116,very hot,2018-01-11,11:00:00,12:00:00,morning,6,31,241,1
Television,116,cold,2018-01-11,22:00:00,23:00:00,night,8,51,221,1
Television,116,hot,2018-01-11,23:00:00,00:00:00,midnight,9,59,226,1
Television,116,low cold,2018-01-12,02:00:00,03:00:00,midnight,7,42,291,0
Television,116,hot,2018-01-12,09:00:00,10:00:00,morning,10,36,270,0
Television,116,cold,2018-01-12,12:00:00,13:00:00,afternoon,4,57,207,1
Television,116,low hot,2018-01-12,12:00:00,13:00:00,afternoon,6,47,279,0
Television,116,very hot,2018-01-12,14:00:00,15:00:00,afternoon,2,21,255,1
Television,116,hot,2018-01-12,20:00:00,21:00:00,night,10,38,255,0
Television,116,low cold,2018-01-12,20:00:00,21:00:00,night,6,42,234,1
Television,116,very cold,2018-01-12,20:00:00,21:00:00,night,4,11,254,0
Television,116,very hot,2018-01-12,21:00:00,22:00:00,night,4,32,236,1
Television,116,low hot,2018-01-12,22:00:00,23:00:00,night,12,23,251,0
Television,116,low hot,2018-01-12,23:00:00,00:00:00,midnight,13,34,247,1
Television,116,low hot,2018-01-12,23:00:00,00:00:00,midnight,7,9,223,1
Television,116,low hot,2018-01-13,04:00:00,05:00:00,early morning,13,12,241,0
Television,116,cold,2018-01-13,10:00:00,11:00:00,morning,8,57,282,0
Television,116,low cold,2018-01-13,12:00:00,13:00:00,afternoon,12,12,258,0
Television,116,low cold,2018-01-13,17:00:00,18:00:00,evening,1,54,253,1
Television,116,low cold,2018-01-13,18:00:00,19:00:00,evening,4,7,291,0
Television,116,very cold,2018-01-13,20:00:00,21:00:00,night,4,59,257,0
Television,116,hot,2018-01-13,21:00:00,22:00:00,night,5,8,220,1
Television,116,low hot,2018-01-14,03:00:00,04:00:00,midnight,6,7,235,1
Television,116,low hot,2018-01-14,06:00:00,07:00:00,early morning,15,15,215,1
Television,116,low cold,2018-01-14,14:00:00,15:00:00,afternoon,3,46,252,1
Television,116,hot,2018-01-14,16:00:00,17:00:00,evening,1,4,241,1
AC,117,hot,2018-01-01,02:00:00,03:00:00,midnight,8,16,1538,0
AC,117,cold,2018-01-01,03:00:00,04:00:00,midnight,12,52,1020,1
AC,117,hot,2018-01-01,05:00:00,06:00:00,early morning,15,44,1657,0
AC,117,cold,2018-01-01,08:00:00,09:00:00,morning,4,30,1330,1
AC,117,low cold,2018-01-01,11:00:00,12:00:00,morning,3,58,1498,1
AC,117,very cold,2018-01-01,22:00:00,23:00:00,night,0,0,1413,1
AC,117,cold,2018-01-02,02:00:00,03:00:00,midnight,15,11,1782,0
AC,117,cold,2018-01-02,03:00:00,04:00:00,midnight,4,18,1525,0
AC,117,hot,2018-01-02,05:00:00,06:00:00,early morning,5,21,1617,0
AC,117,very cold,2018-01-02,07:00:00,08:00:00,morning,4,2,1643,0
AC,117,very hot,2018-01-02,10:00:00,11:00:00,morning,10,36,1197,1
AC,117,low hot,2018-01-02,15:00:00,16:00:00,afternoon,9,20,1021,1
AC,117,hot,2018-01-02,16:00:00,17:00:00,evening,10,14,1144,1
AC,117,low cold,2018-01-02,19:00:00,20:00:00,night,9,26,1817,0
AC,117,cold,2018-01-03,01:00:00,02:00:00,midnight,1,4,1295,1
AC,117,low hot,2018-01-03,02:00:00,03:00:00,midnight,9,3,1482,1
AC,117,cold,2018-01-03,03:00:00,04:00:00,midnight,8,59,1190,1
AC,117,hot,2018-01-03,03:00:00,04:00:00,midnight,14,50,1950,0
AC,117,hot,2018-01-03,05:00:00,06:00:00,early morning,15,45,1770,0
AC,117,cold,2018-01-03,06:00:00,07:00:00,early morning,8,14,1420,1
AC,117,very cold,2018-01-03,07:00:00,08:00:00,morning,8,46,1876,0
AC,117,cold,2018-01-03,11:00:00,12:00:00,morning,15,30,1837,0
AC,117,very cold,2018-01-03,13:00:00,14:00:00,afternoon,1,36,1804,0
AC,117,hot,2018-01-03,21:00:00,22:00:00,night,1,5,1403,1
AC,117,low hot,2018-01-03,22:00:00,23:00:00,night,0,0,1377,1
AC,117,cold,2018-01-04,01:00:00,02:00:00,midnight,1,42,1545,0
AC,117,low cold,2018-01-04,05:00:00,06:00:00,early morning,14,14,1901,0
AC,117,low cold,2018-01-04,06:00:00,07:00:00,early morning,9,32,1366,1
AC,117,cold,2018-01-04,07:00:00,08:00:00,morning,1,38,1006,1
AC,117,low hot,2018-01-04,08:00:00,09:00:00,morning,14,56,1120,1
AC,117,low hot,2018-01-04,08:00:00,09:00:00,morning,10,20,1034,1
AC,117,very hot,2018-01-04,10:00:00,11:00:00,morning,6,34,1817,0
AC,117,low hot,2018-01-04,10:00:00,11:00:00,morning,0,0,1258,1
AC,117,low cold,2018-01-04,11:00:00,12:00:00,morning,11,32,1963,0
AC,117,cold,2018-01-04,13:00:00,14:00:00,afternoon,1,49,1716,0
AC,117,cold,2018-01-04,14:00:00,15:00:00,afternoon,4,15,1401,1
AC,117,hot,2018-01-04,16:00:00,17:00:00,evening,14,32,1249,1
AC,117,very cold,2018-01-04,17:00:00,18:00:00,evening,2,36,1680,0
AC,117,low hot,2018-01-04,17:00:00,18:00:00,evening,15,40,1633,0
AC,117,low hot,2018-01-04,17:00:00,18:00:00,evening,4,24,1653,0
AC,117,low hot,2018-01-04,17:00:00,18:00:00,evening,3,26,1611,0
AC,117,low hot,2018-01-04,20:00:00,21:00:00,night,5,27,1161,1
AC,117,cold,2018-01-04,21:00:00,22:00:00,night,5,23,1939,0
AC,117,low cold,2018-01-04,21:00:00,22:00:00,night,4,58,1709,0
AC,117,hot,2018-01-05,03:00:00,04:00:00,midnight,0,0,1773,0
AC,117,low cold,2018-01-05,09:00:00,10:00:00,morning,12,3,1207,1
AC,117,low cold,2018-01-05,10:00:00,11:00:00,morning,9,36,1419,1
AC,117,very hot,2018-01-05,17:00:00,18:00:00,evening,6,24,1741,0
Computer,117,low hot,2018-01-27,09:00:00,10:00:00,morning,9,5,486,0
Computer,117,cold,2018-01-28,00:00:00,01:00:00,midnight,10,3,404,1
Computer,117,very hot,2018-01-28,01:00:00,02:00:00,midnight,0,0,442,0
Computer,117,very hot,2018-01-28,12:00:00,13:00:00,afternoon,3,29,434,1
Computer,117,low cold,2018-01-28,15:00:00,16:00:00,afternoon,5,13,374,1
Computer,117,low cold,2018-01-28,17:00:00,18:00:00,evening,1,14,481,0
Computer,117,very hot,2018-01-28,17:00:00,18:00:00,evening,2,19,380,1
Computer,117,cold,2018-01-28,17:00:00,18:00:00,evening,0,0,428,0
Computer,117,hot,2018-01-28,21:00:00,22:00:00,night,3,49,349,1
Computer,117,low hot,2018-01-29,06:00:00,07:00:00,early morning,7,55,359,1
Computer,117,very hot,2018-01-29,09:00:00,10:00:00,morning,1,16,396,0
Computer,117,cold,2018-01-29,14:00:00,15:00:00,afternoon,15,36,421,0
Computer,117,very cold,2018-01-29,16:00:00,17:00:00,evening,12,27,451,0
Computer,117,very cold,2018-01-29,17:00:00,18:00:00,evening,7,50,349,0
Computer,117,hot,2018-01-29,22:00:00,23:00:00,night,11,52,429,0
Computer,117,very hot,2018-01-29,22:00:00,23:00:00,night,3,13,436,0
Computer,117,cold,2018-01-30,03:00:00,04:00:00,midnight,12,18,456,0
Computer,117,very cold,2018-01-30,04:00:00,05:00:00,early morning,3,41,336,1
Computer,117,very hot,2018-01-30,08:00:00,09:00:00,morning,15,12,329,1
Computer,117,very cold,2018-01-30,08:00:00,09:00:00,morning,11,34,373,1
Computer,117,low cold,2018-01-30,15:00:00,16:00:00,afternoon,5,1,444,0
Computer,117,low hot,2018-01-30,16:00:00,17:00:00,evening,6,5,371,0
Computer,117,very hot,2018-01-30,17:00:00,18:00:00,evening,5,52,451,0
Computer,117,very hot,2018-01-31,07:00:00,08:00:00,morning,4,8,472,0
Computer,117,hot,2018-01-31,08:00:00,09:00:00,morning,2,56,359,1
Computer,117,low hot,2018-01-31,10:00:00,11:00:00,morning,10,46,369,1
Computer,117,very cold,2018-01-31,11:00:00,12:00:00,morning,5,39,473,0
Computer,117,low hot,2018-01-31,14:00:00,15:00:00,afternoon,13,9,338,1
Computer,117,very cold,2018-01-31,17:00:00,18:00:00,evening,6,24,315,1
Computer,117,cold,2018-01-31,19:00:00,20:00:00,night,9,18,425,0
Computer,117,very cold,2018-01-31,23:00:00,00:00:00,midnight,1,11,426,0
Heater,117,low cold,2018-01-18,03:00:00,04:00:00,midnight,7,38,2798,0
Heater,117,low hot,2018-01-18,08:00:00,09:00:00,morning,12,49,2632,0
Heater,117,very hot,2018-01-18,19:00:00,20:00:00,night,5,19,2555,1
Heater,117,hot,2018-01-18,21:00:00,22:00:00,night,6,56,2991,0
Heater,117,very cold,2018-01-19,05:00:00,06:00:00,early morning,10,28,1966,1
Heater,117,very hot,2018-01-19,07:00:00,08:00:00,morning,10,9,2153,1
Heater,117,very cold,2018-01-19,09:00:00,10:00:00,morning,15,4,2329,0
Heater,117,very cold,2018-01-19,11:00:00,12:00:00,morning,12,5,1774,1
Heater,117,hot,2018-01-19,14:00:00,15:00:00,afternoon,11,10,1781,1
Heater,117,low hot,2018-01-19,15:00:00,16:00:00,afternoon,3,44,2272,0
Heater,117,low cold,2018-01-19,16:00:00,17:00:00,evening,4,56,1909,1
Heater,117,very cold,2018-01-19,17:00:00,18:00:00,evening,11,51,2034,1
Heater,117,hot,2018-01-19,19:00:00,20:00:00,night,8,49,2621,0
Heater,117,very cold,2018-01-19,21:00:00,22:00:00,night,15,27,1610,1
Heater,117,very hot,2018-01-20,05:00:00,06:00:00,early morning,0,0,2623,0
Heater,117,cold,2018-01-20,08:00:00,09:00:00,morning,3,57,2058,0
Heater,117,low hot,2018-01-20,09:00:00,10:00:00,morning,12,44,2786,0
Heater,117,very hot,2018-01-20,09:00:00,10:00:00,morning,13,34,2777,0
Heater,117,hot,2018-01-20,09:00:00,10:00:00,morning,12,7,1915,1
Heater,117,cold,2018-01-20,13:00:00,14:00:00,afternoon,1,51,2003,1
Heater,117,low hot,2018-01-20,15:00:00,16:00:00,afternoon,7,8,1866,1
Heater,117,low hot,2018-01-20,15:00:00,16:00:00,afternoon,12,19,1755,1
Heater,117,cold,2018-01-20,15:00:00,16:00:00,afternoon,13,4,2992,0
Heater,117,hot,2018-01-20,21:00:00,22:00:00,night,14,12,2607,0
Heater,117,low hot,2018-01-20,23:00:00,00:00:00,midnight,11,38,2854,0
Heater,117,low hot,2018-01-21,03:00:00,04:00:00,midnight,13,6,2194,0
Heater,117,very hot,2018-01-21,07:00:00,08:00:00,morning,2,34,1799,1
Heater,117,hot,2018-01-21,08:00:00,09:00:00,morning,8,58,2679,0
Heater,117,very hot,2018-01-21,10:00:00,11:00:00,morning,15,25,2706,0
Heater,117,hot,2018-01-21,11:00:00,12:00:00,morning,10,23,2595,0
Heater,117,cold,2018-01-21,11:00:00,12:00:00,morning,2,23,2792,0
Heater,117,hot,2018-01-21,14:00:00,15:00:00,afternoon,5,38,1695,1
Heater,117,very cold,2018-01-21,14:00:00,15:00:00,afternoon,11,15,1563,1
Heater,117,low cold,2018-01-21,16:00:00,17:00:00,evening,14,7,2083,1
Heater,117,low hot,2018-01-21,18:00:00,19:00:00,evening,7,5,2027,1
Heater,117,hot,2018-01-21,20:00:00,21:00:00,night,15,12,1816,1
Heater,117,hot,2018-01-22,01:00:00,02:00:00,midnight,13,42,2985,0
Heater,117,very cold,2018-01-22,02:00:00,03:00:00,midnight,1,53,2812,0
Heater,117,hot,2018-01-22,10:00:00,11:00:00,morning,0,0,2700,0
Heater,117,very cold,2018-01-22,12:00:00,13:00:00,afternoon,8,9,2773,0
Heater,117,low hot,2018-01-22,12:00:00,13:00:00,afternoon,14,56,2957,0
Heater,117,low cold,2018-01-22,16:00:00,17:00:00,evening,0,0,1580,1
Heater,117,low hot,2018-01-22,16:00:00,17:00:00,evening,6,23,2525,0
Heater,117,very cold,2018-01-23,22:00:00,23:00:00,night,14,31,2259,0
Lights,117,very cold,2018-01-05,03:00:00,04:00:00,midnight,7,59,1243,1
Lights,117,low hot,2018-01-05,04:00:00,05:00:00,early morning,10,8,1960,0
Lights,117,low cold,2018-01-05,16:00:00,17:00:00,evening,4,39,1204,1
Lights,117,hot,2018-01-05,23:00:00,00:00:00,midnight,1,20,1967,0
Lights,117,cold,2018-01-05,23:00:00,00:00:00,midnight,3,25,1500,0
Lights,117,very cold,2018-01-06,01:00:00,02:00:00,midnight,4,41,1822,0
Lights,117,hot,2018-01-06,01:00:00,02:00:00,midnight,5,48,1217,1
Lights,117,cold,2018-01-06,03:00:00,04:00:00,midnight,8,38,1439,0
Lights,117,very cold,2018-01-06,05:00:00,06:00:00,early morning,8,3,1427,1
Lights,117,very cold,2018-01-06,13:00:00,14:00:00,afternoon,2,24,1425,1
Lights,117,low cold,2018-01-06,14:00:00,15:00:00,afternoon,7,39,1684,1
Lights,117,low hot,2018-01-06,17:00:00,18:00:00,evening,14,18,1668,0
Lights,117,low hot,2018-01-06,18:00:00,19:00:00,evening,14,53,1518,0
Lights,117,very cold,2018-01-07,00:00:00,01:00:00,midnight,10,57,1076,1
Lights,117,very hot,2018-01-07,02:00:00,03:00:00,midnight,6,52,1296,1
Lights,117,cold,2018-01-07,08:00:00,09:00:00,morning,11,7,1260,1
Lights,117,hot,2018-01-07,09:00:00,10:00:00,morning,8,13,1740,0
Lights,117,hot,2018-01-07,09:00:00,10:00:00,morning,0,0,1314,1
Lights,117,very cold,2018-01-07,09:00:00,10:00:00,morning,10,22,1549,0
Lights,117,low hot,2018-01-07,13:00:00,14:00:00,afternoon,11,30,1649,0
Lights,117,very hot,2018-01-07,14:00:00,15:00:00,afternoon,4,16,1298,1
Lights,117,low cold,2018-01-07,19:00:00,20:00:00,night,14,12,1314,1
Lights,117,low cold,2018-01-07,22:00:00,23:00:00,night,5,53,1839,0
Lights,117,very cold,2018-01-08,05:00:00,06:00:00,early morning,8,19,1772,0
Lights,117,very cold,2018-01-08,06:00:00,07:00:00,early morning,11,40,1414,0
Lights,117,low cold,2018-01-08,06:00:00,07:00:00,early morning,9,7,1658,0
Lights,117,low cold,2018-01-08,10:00:00,11:00:00,morning,14,38,1277,1
Lights,117,low cold,2018-01-08,10:00:00,11:00:00,morning,10,30,1774,0
Lights,117,cold,2018-01-08,11:00:00,12:00:00,morning,1,37,1028,1
Lights,117,hot,2018-01-08,12:00:00,13:00:00,afternoon,13,19,1067,1
Lights,117,cold,2018-01-08,16:00:00,17:00:00,evening,4,2,1090,1
Lights,117,very hot,2018-01-08,18:00:00,19:00:00,evening,5,49,1673,0
Lights,117,very cold,2018-01-08,20:00:00,21:00:00,night,14,47,1736,0
Lights,117,hot,2018-01-08,23:00:00,00:00:00,midnight,11,46,1705,0
Lights,117,hot,2018-01-09,04:00:00,05:00:00,early morning,2,55,1185,1
Lights,117,cold,2018-01-09,04:00:00,05:00:00,early morning,3,43,1296,1
Lights,117,low hot,2018-01-09,06:00:00,07:00:00,early morning,0,0,1427,1
Lights,117,cold,2018-01-09,09:00:00,10:00:00,morning,1,3,1027,1
Lights,117,very cold,2018-01-09,13:00:00,14:00:00,afternoon,3,49,1381,1
Lights,117,very cold,2018-01-09,16:00:00,17:00:00,evening,0,0,1613,1
Lights,117,low cold,2018-01-09,20:00:00,21:00:00,night,15,19,1725,0
Lights,117,hot,2018-01-09,21:00:00,22:00:00,night,2,29,1977,0
Lights,117,cold,2018-01-09,23:00:00,00:00:00,midnight,0,0,1478,1
Microwave,117,hot,2018-01-23,01:00:00,02:00:00,midnight,4,13,1689,0
Microwave,117,very cold,2018-01-23,09:00:00,10:00:00,morning,11,5,1038,1
Microwave,117,cold,2018-01-23,11:00:00,12:00:00,morning,14,9,1389,0
Microwave,117,cold,2018-01-23,12:00:00,13:00:00,afternoon,6,49,1507,1
Microwave,117,low hot,2018-01-23,13:00:00,14:00:00,afternoon,15,42,1366,1
Microwave,117,low hot,2018-01-23,13:00:00,14:00:00,afternoon,9,44,1052,1
Microwave,117,very hot,2018-01-23,20:00:00,21:00:00,night,12,32,1736,0
Microwave,117,hot,2018-01-23,22:00:00,23:00:00,night,10,16,1096,1
Microwave,117,low hot,2018-01-24,06:00:00,07:00:00,early morning,11,21,1859,0
Microwave,117,low cold,2018-01-24,07:00:00,08:00:00,morning,13,37,1849,0
Microwave,117,low hot,2018-01-24,20:00:00,21:00:00,night,4,18,1145,1
Microwave,117,low cold,2018-01-24,21:00:00,22:00:00,night,10,27,1543,0
Microwave,117,cold,2018-01-24,22:00:00,23:00:00,night,6,28,1941,0
Microwave,117,cold,2018-01-25,01:00:00,02:00:00,midnight,15,18,1284,1
Microwave,117,cold,2018-01-25,06:00:00,07:00:00,early morning,5,52,1381,1
Microwave,117,very cold,2018-01-25,08:00:00,09:00:00,morning,7,22,1549,0
Microwave,117,very cold,2018-01-25,14:00:00,15:00:00,afternoon,12,5,1139,1
Microwave,117,cold,2018-01-25,20:00:00,21:00:00,night,12,57,1431,1
Microwave,117,low cold,2018-01-25,23:00:00,00:00:00,midnight,5,27,1398,1
Microwave,117,very cold,2018-01-26,01:00:00,02:00:00,midnight,7,26,1075,1
Microwave,117,cold,2018-01-26,04:00:00,05:00:00,early morning,3,43,1708,0
Microwave,117,very hot,2018-01-26,06:00:00,07:00:00,early morning,2,14,1732,0
Microwave,117,low hot,2018-01-26,07:00:00,08:00:00,morning,1,13,1374,1
Microwave,117,hot,2018-01-26,09:00:00,10:00:00,morning,14,3,1593,0
Microwave,117,low cold,2018-01-26,10:00:00,11:00:00,morning,12,6,1197,1
Microwave,117,very cold,2018-01-26,23:00:00,00:00:00,midnight,12,42,1490,1
Microwave,117,very hot,2018-01-27,10:00:00,11:00:00,morning,15,46,1239,1
Microwave,117,cold,2018-01-27,16:00:00,17:00:00,evening,4,3,1101,1
Microwave,117,cold,2018-01-27,18:00:00,19:00:00,evening,7,54,1546,0
Microwave,117,low hot,2018-01-27,19:00:00,20:00:00,night,10,57,1013,1
Microwave,117,hot,2018-01-27,20:00:00,21:00:00,night,11,43,1709,0
Microwave,117,hot,2018-01-27,22:00:00,23:00:00,night,4,43,1379,1
Refridgerator,117,low cold,2018-01-14,02:00:00,03:00:00,midnight,2,13,240,0
Refridgerator,117,very cold,2018-01-14,04:00:00,05:00:00,early morning,3,33,290,0
Refridgerator,117,very cold,2018-01-14,07:00:00,08:00:00,morning,2,6,289,0
Refridgerator,117,low cold,2018-01-14,09:00:00,10:00:00,morning,2,41,220,1
Refridgerator,117,low hot,2018-01-14,16:00:00,17:00:00,evening,6,17,266,0
Refridgerator,117,low hot,2018-01-14,19:00:00,20:00:00,night,12,11,262,0
Refridgerator,117,hot,2018-01-14,22:00:00,23:00:00,night,2,23,148,1
Refridgerator,117,very hot,2018-01-15,00:00:00,01:00:00,midnight,15,11,176,1
Refridgerator,117,very hot,2018-01-15,00:00:00,01:00:00,midnight,3,29,242,0
Refridgerator,117,low hot,2018-01-15,01:00:00,02:00:00,midnight,10,23,170,1
Refridgerator,117,very cold,2018-01-15,04:00:00,05:00:00,early morning,12,50,212,1
Refridgerator,117,hot,2018-01-15,07:00:00,08:00:00,morning,3,29,232,0
Refridgerator,117,low cold,2018-01-15,10:00:00,11:00:00,morning,2,19,189,1
Refridgerator,117,cold,2018-01-15,11:00:00,12:00:00,morning,15,11,158,1
Refridgerator,117,low cold,2018-01-15,17:00:00,18:00:00,evening,9,36,271,0
Refridgerator,117,cold,2018-01-15,18:00:00,19:00:00,evening,1,40,222,1
Refridgerator,117,very hot,2018-01-15,18:00:00,19:00:00,evening,5,2,140,1
