device,building,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,target
Computer,8,807,very hot,2018-01-30,00:00:00,01:00:00,midnight,12,29,434,0
Computer,8,807,very hot,2018-01-30,01:00:00,02:00:00,midnight,14,36,434,0
Computer,8,807,very hot,2018-01-30,01:00:00,02:00:00,midnight,12,27,335,1
Computer,8,807,very hot,2018-01-30,01:00:00,02:00:00,midnight,0,0,441,0
Computer,8,807,very hot,2018-01-30,02:00:00,03:00:00,midnight,14,45,327,1
Computer,8,807,very hot,2018-01-30,03:00:00,04:00:00,midnight,1,37,471,0
Computer,8,807,very hot,2018-01-30,08:00:00,09:00:00,morning,3,59,423,0
Computer,8,807,very hot,2018-01-30,11:00:00,12:00:00,morning,1,5,319,1
Computer,8,807,very hot,2018-01-30,11:00:00,12:00:00,morning,9,2,471,0
Computer,8,807,very hot,2018-01-30,11:00:00,12:00:00,morning,12,13,302,1
Computer,8,807,very hot,2018-01-30,13:00:00,14:00:00,afternoon,2,9,433,0
Computer,8,807,very hot,2018-01-30,15:00:00,16:00:00,afternoon,11,27,492,0
Computer,8,807,very hot,2018-01-30,17:00:00,18:00:00,evening,6,9,347,1
Computer,8,807,very hot,2018-01-30,18:00:00,19:00:00,evening,15,53,458,0
Computer,8,807,very hot,2018-01-30,20:00:00,21:00:00,night,3,20,441,0
Computer,8,807,very hot,2018-01-31,00:00:00,01:00:00,midnight,5,17,405,1
Computer,8,807,very hot,2018-01-31,03:00:00,04:00:00,midnight,1,27,350,1
Computer,8,807,very hot,2018-01-31,03:00:00,04:00:00,midnight,9,20,366,1
Computer,8,807,very hot,2018-01-31,04:00:00,05:00:00,early morning,13,35,360,1
Computer,8,807,very hot,2018-01-31,08:00:00,09:00:00,morning,11,28,462,0
Computer,8,807,very hot,2018-01-31,10:00:00,11:00:00,morning,1,26,414,0
Computer,8,807,very hot,2018-01-31,12:00:00,13:00:00,afternoon,10,58,354,1
Computer,8,807,very hot,2018-01-31,14:00:00,15:00:00,afternoon,0,0,325,1
Computer,8,807,very hot,2018-01-31,16:00:00,17:00:00,evening,3,50,335,1
Computer,8,807,very hot,2018-01-31,18:00:00,19:00:00,evening,14,46,491,0
Computer,8,807,very hot,2018-01-31,18:00:00,19:00:00,evening,0,0,422,1
Computer,8,807,very hot,2018-01-31,20:00:00,21:00:00,night,12,10,364,1
Computer,8,807,very hot,2018-01-31,21:00:00,22:00:00,night,9,45,477,0
Computer,8,807,very hot,2018-01-31,22:00:00,23:00:00,night,12,29,425,0
Computer,8,807,very hot,2018-01-31,23:00:00,00:00:00,midnight,11,25,330,1
Television,9,901,very cold,2018-01-09,11:00:00,12:00:00,morning,3,58,279,0
Television,9,901,very cold,2018-01-09,13:00:00,14:00:00,afternoon,11,25,293,0
Television,9,901,very cold,2018-01-10,01:00:00,02:00:00,midnight,5,29,233,1
Television,9,901,very cold,2018-01-10,02:00:00,03:00:00,midnight,12,13,233,1
Television,9,901,very cold,2018-01-10,05:00:00,06:00:00,early morning,0,0,299,0
Television,9,901,very cold,2018-01-10,06:00:00,07:00:00,early morning,15,5,263,0
Television,9,901,very cold,2018-01-10,06:00:00,07:00:00,early morning,3,25,252,0
Television,9,901,very cold,2018-01-10,09:00:00,10:00:00,morning,11,3,278,1
Television,9,901,very cold,2018-01-10,11:00:00,12:00:00,morning,5,59,240,1
Television,9,901,very cold,2018-01-10,11:00:00,12:00:00,morning,9,9,237,1
Television,9,901,very cold,2018-01-10,12:00:00,13:00:00,afternoon,9,42,287,0
Television,9,901,very cold,2018-01-10,12:00:00,13:00:00,afternoon,2,5,236,1
Television,9,901,very cold,2018-01-10,14:00:00,15:00:00,afternoon,5,26,296,0
Television,9,901,very cold,2018-01-10,16:00:00,17:00:00,evening,9,7,233,1
Television,9,901,very cold,2018-01-10,18:00:00,19:00:00,evening,5,11,255,1
Television,9,901,very cold,2018-01-10,18:00:00,19:00:00,evening,0,0,238,1
Television,9,901,very cold,2018-01-10,23:00:00,00:00:00,midnight,7,36,296,0
Television,9,901,very cold,2018-01-11,02:00:00,03:00:00,midnight,6,19,283,0
Television,9,901,very cold,2018-01-11,04:00:00,05:00:00,early morning,7,1,226,1
Television,9,901,very cold,2018-01-11,05:00:00,06:00:00,early morning,6,42,208,1
Television,9,901,very cold,2018-01-11,08:00:00,09:00:00,morning,14,4,257,1
Television,9,901,very cold,2018-01-11,09:00:00,10:00:00,morning,4,46,276,1
Television,9,901,very cold,2018-01-11,10:00:00,11:00:00,morning,9,33,252,0
Television,9,901,very cold,2018-01-11,12:00:00,13:00:00,afternoon,6,20,242,1
Television,9,901,very cold,2018-01-11,15:00:00,16:00:00,afternoon,2,16,201,1
Television,9,901,very cold,2018-01-11,16:00:00,17:00:00,evening,15,18,201,1
Television,9,901,very cold,2018-01-11,19:00:00,20:00:00,night,7,20,237,1
Television,9,901,very cold,2018-01-11,20:00:00,21:00:00,night,2,24,207,1
Television,9,901,very cold,2018-01-11,22:00:00,23:00:00,night,7,41,202,1
Television,9,901,very cold,2018-01-12,00:00:00,01:00:00,midnight,2,27,204,1
Television,9,901,very cold,2018-01-12,01:00:00,02:00:00,midnight,14,45,208,1
Television,9,901,very cold,2018-01-12,02:00:00,03:00:00,midnight,4,17,256,0
Television,9,901,very cold,2018-01-12,03:00:00,04:00:00,midnight,1,2,225,0
Television,9,901,very cold,2018-01-12,04:00:00,05:00:00,early morning,8,57,284,0
Television,9,901,very cold,2018-01-12,04:00:00,05:00:00,early morning,15,31,226,1
Television,9,901,very cold,2018-01-12,05:00:00,06:00:00,early morning,5,29,255,0
Television,9,901,very cold,2018-01-12,05:00:00,06:00:00,early morning,3,4,275,0
Television,9,901,very cold,2018-01-12,11:00:00,12:00:00,morning,2,6,220,1
Television,9,901,very cold,2018-01-12,12:00:00,13:00:00,afternoon,8,20,261,0
Television,9,901,very cold,2018-01-12,16:00:00,17:00:00,evening,6,15,260,0
Television,9,901,very cold,2018-01-12,17:00:00,18:00:00,evening,5,43,274,0
Television,9,901,very cold,2018-01-12,20:00:00,21:00:00,night,7,45,283,0
Television,9,901,very cold,2018-01-12,21:00:00,22:00:00,night,6,8,219,1
Television,9,901,very cold,2018-01-12,21:00:00,22:00:00,night,3,16,276,0
Television,9,901,very cold,2018-01-12,22:00:00,23:00:00,night,1,38,296,0
Television,9,901,very cold,2018-01-12,22:00:00,23:00:00,night,5,54,225,1
Television,9,901,very cold,2018-01-12,23:00:00,00:00:00,midnight,13,45,255,1
Television,9,901,very cold,2018-01-13,01:00:00,02:00:00,midnight,10,55,299,0
Television,9,901,very cold,2018-01-13,02:00:00,03:00:00,midnight,7,29,201,1
Television,9,901,very cold,2018-01-13,06:00:00,07:00:00,early morning,14,42,213,1
Television,9,901,very cold,2018-01-13,07:00:00,08:00:00,morning,9,27,247,0
Television,9,901,very cold,2018-01-13,09:00:00,10:00:00,morning,1,27,296,0
Television,9,901,very cold,2018-01-13,13:00:00,14:00:00,afternoon,15,7,271,0
Television,9,901,very cold,2018-01-13,16:00:00,17:00:00,evening,3,45,273,0
Television,9,901,very cold,2018-01-13,16:00:00,17:00:00,evening,3,28,291,0
Television,9,901,very cold,2018-01-13,18:00:00,19:00:00,evening,10,54,235,1
Television,9,901,very cold,2018-01-13,20:00:00,21:00:00,night,10,12,249,1
Television,9,901,very cold,2018-01-13,20:00:00,21:00:00,night,9,9,253,0
Television,9,901,very cold,2018-01-13,21:00:00,22:00:00,night,7,23,272,0
Television,9,901,very cold,2018-01-13,21:00:00,22:00:00,night,2,21,225,1
Television,9,901,very cold,2018-01-14,00:00:00,01:00:00,midnight,13,47,249,0
Television,9,901,very cold,2018-01-14,22:00:00,23:00:00,night,0,0,204,1
Heater,9,903,very cold,2018-01-18,09:00:00,10:00:00,morning,11,17,1985,0
Heater,9,903,very cold,2018-01-18,14:00:00,15:00:00,afternoon,6,56,2823,0
Heater,9,903,very cold,2018-01-19,00:00:00,01:00:00,midnight,4,5,1682,1
Heater,9,903,very cold,2018-01-19,02:00:00,03:00:00,midnight,14,13,2452,0
Heater,9,903,very cold,2018-01-19,03:00:00,04:00:00,midnight,1,29,2697,0
Heater,9,903,very cold,2018-01-19,06:00:00,07:00:00,early morning,12,19,2564,0
Heater,9,903,very cold,2018-01-19,13:00:00,14:00:00,afternoon,13,6,1506,1
Heater,9,903,very cold,2018-01-19,15:00:00,16:00:00,afternoon,14,11,2790,0
Heater,9,903,very cold,2018-01-19,16:00:00,17:00:00,evening,7,9,1620,1
Heater,9,903,very cold,2018-01-19,18:00:00,19:00:00,evening,3,31,2781,0
Heater,9,903,very cold,2018-01-19,20:00:00,21:00:00,night,10,18,2811,0
Heater,9,903,very cold,2018-01-19,23:00:00,00:00:00,midnight,10,24,2166,1
Heater,9,903,very cold,2018-01-20,00:00:00,01:00:00,midnight,15,44,2001,1
Heater,9,903,very cold,2018-01-20,02:00:00,03:00:00,midnight,15,3,2713,0
Heater,9,903,very cold,2018-01-20,05:00:00,06:00:00,early morning,2,29,2379,0
Heater,9,903,very cold,2018-01-20,06:00:00,07:00:00,early morning,14,13,2844,0
Heater,9,903,very cold,2018-01-20,06:00:00,07:00:00,early morning,13,19,2234,1
Heater,9,903,very cold,2018-01-20,07:00:00,08:00:00,morning,11,44,2153,1
Heater,9,903,very cold,2018-01-20,07:00:00,08:00:00,morning,4,30,2202,1
Heater,9,903,very cold,2018-01-20,10:00:00,11:00:00,morning,12,5,2261,1
Heater,9,903,very cold,2018-01-20,12:00:00,13:00:00,afternoon,0,0,2715,0
Heater,9,903,very cold,2018-01-20,13:00:00,14:00:00,afternoon,10,38,1569,1
Heater,9,903,very cold,2018-01-20,13:00:00,14:00:00,afternoon,14,25,2861,0
Heater,9,903,very cold,2018-01-20,14:00:00,15:00:00,afternoon,10,7,2621,0
Heater,9,903,very cold,2018-01-20,14:00:00,15:00:00,afternoon,6,37,2484,1
Heater,9,903,very cold,2018-01-20,15:00:00,16:00:00,afternoon,13,21,1737,1
Heater,9,903,very cold,2018-01-20,15:00:00,16:00:00,afternoon,7,15,1698,1
Heater,9,903,very cold,2018-01-20,19:00:00,20:00:00,night,0,0,2070,1
Heater,9,903,very cold,2018-01-21,00:00:00,01:00:00,midnight,2,49,2223,0
Heater,9,903,very cold,2018-01-21,01:00:00,02:00:00,midnight,4,10,2533,0
Heater,9,903,very cold,2018-01-21,01:00:00,02:00:00,midnight,13,21,2280,0
Heater,9,903,very cold,2018-01-21,01:00:00,02:00:00,midnight,9,59,2564,0
Heater,9,903,very cold,2018-01-21,01:00:00,02:00:00,midnight,2,14,1826,1
Heater,9,903,very cold,2018-01-21,02:00:00,03:00:00,midnight,0,0,1691,1
Heater,9,903,very cold,2018-01-21,04:00:00,05:00:00,early morning,0,0,2204,1
Heater,9,903,very cold,2018-01-21,05:00:00,06:00:00,early morning,1,48,1564,1
Heater,9,903,very cold,2018-01-21,06:00:00,07:00:00,early morning,10,55,1930,1
Heater,9,903,very cold,2018-01-21,07:00:00,08:00:00,morning,7,16,1848,1
Heater,9,903,very cold,2018-01-21,08:00:00,09:00:00,morning,0,0,1875,1
Heater,9,903,very cold,2018-01-21,11:00:00,12:00:00,morning,4,49,1525,1
Heater,9,903,very cold,2018-01-21,14:00:00,15:00:00,afternoon,3,12,2761,0
Heater,9,903,very cold,2018-01-21,15:00:00,16:00:00,afternoon,0,0,2604,0
Heater,9,903,very cold,2018-01-21,20:00:00,21:00:00,night,14,41,2673,0
Heater,9,903,very cold,2018-01-21,20:00:00,21:00:00,night,0,0,1590,1
Heater,9,903,very cold,2018-01-21,21:00:00,22:00:00,night,1,47,2420,1
Heater,9,903,very cold,2018-01-21,21:00:00,22:00:00,night,2,49,2957,0
Heater,9,903,very cold,2018-01-21,23:00:00,00:00:00,midnight,8,51,2743,0
Heater,9,903,very cold,2018-01-22,03:00:00,04:00:00,midnight,2,12,2685,0
Heater,9,903,very cold,2018-01-22,04:00:00,05:00:00,early morning,12,50,2032,1
Heater,9,903,very cold,2018-01-22,07:00:00,08:00:00,morning,8,59,2128,1
Heater,9,903,very cold,2018-01-22,10:00:00,11:00:00,morning,7,2,2258,1
Heater,9,903,very cold,2018-01-22,11:00:00,12:00:00,morning,0,0,2287,0
Heater,9,903,very cold,2018-01-22,12:00:00,13:00:00,afternoon,7,46,2367,0
Heater,9,903,very cold,2018-01-22,13:00:00,14:00:00,afternoon,2,10,1859,1
Heater,9,903,very cold,2018-01-22,14:00:00,15:00:00,afternoon,0,0,1539,1
Heater,9,903,very cold,2018-01-22,15:00:00,16:00:00,afternoon,7,38,2255,1
Heater,9,903,very cold,2018-01-22,16:00:00,17:00:00,evening,14,57,1841,1
Heater,9,903,very cold,2018-01-22,17:00:00,18:00:00,evening,11,59,2807,0
Heater,9,903,very cold,2018-01-22,17:00:00,18:00:00,evening,3,51,2831,0
Heater,9,903,very cold,2018-01-22,20:00:00,21:00:00,night,8,42,1791,1
Heater,9,903,very cold,2018-01-22,20:00:00,21:00:00,night,8,14,1503,1
Heater,9,903,very cold,2018-01-22,20:00:00,21:00:00,night,6,13,2248,0
Heater,9,903,very cold,2018-01-22,21:00:00,22:00:00,night,2,23,1867,1
Heater,9,903,very cold,2018-01-22,21:00:00,22:00:00,night,2,8,2852,0
Heater,9,903,very cold,2018-01-22,22:00:00,23:00:00,night,2,13,1869,1
Heater,9,903,very cold,2018-01-23,09:00:00,10:00:00,morning,5,11,1603,1
Heater,9,903,very cold,2018-01-23,13:00:00,14:00:00,afternoon,0,0,2456,0
AC,9,904,very cold,2018-01-01,00:00:00,01:00:00,midnight,0,0,1275,1
AC,9,904,very cold,2018-01-01,00:00:00,01:00:00,midnight,1,3,1544,0
AC,9,904,very cold,2018-01-01,03:00:00,04:00:00,midnight,8,38,1969,0
AC,9,904,very cold,2018-01-01,04:00:00,05:00:00,early morning,4,16,1703,0
AC,9,904,very cold,2018-01-01,04:00:00,05:00:00,early morning,5,43,1692,0
AC,9,904,very cold,2018-01-01,05:00:00,06:00:00,early morning,14,50,1072,1
AC,9,904,very cold,2018-01-01,08:00:00,09:00:00,morning,2,38,1284,0
AC,9,904,very cold,2018-01-01,09:00:00,10:00:00,morning,7,56,1618,0
AC,9,904,very cold,2018-01-01,10:00:00,11:00:00,morning,0,0,1280,1
AC,9,904,very cold,2018-01-01,10:00:00,11:00:00,morning,5,8,1817,0
AC,9,904,very cold,2018-01-01,11:00:00,12:00:00,morning,4,57,1381,1
AC,9,904,very cold,2018-01-01,15:00:00,16:00:00,afternoon,10,8,1238,1
AC,9,904,very cold,2018-01-01,15:00:00,16:00:00,afternoon,4,20,1138,1
AC,9,904,very cold,2018-01-01,16:00:00,17:00:00,evening,10,9,1412,1
AC,9,904,very cold,2018-01-01,18:00:00,19:00:00,evening,3,40,1516,1
AC,9,904,very cold,2018-01-01,19:00:00,20:00:00,night,2,44,1758,0
AC,9,904,very cold,2018-01-01,19:00:00,20:00:00,night,15,27,1275,1
AC,9,904,very cold,2018-01-01,20:00:00,21:00:00,night,5,48,1030,1
AC,9,904,very cold,2018-01-01,21:00:00,22:00:00,night,10,29,1635,0
AC,9,904,very cold,2018-01-01,22:00:00,23:00:00,night,9,27,1527,0
AC,9,904,very cold,2018-01-01,22:00:00,23:00:00,night,1,6,1226,1
AC,9,904,very cold,2018-01-01,23:00:00,00:00:00,midnight,12,55,1139,1
AC,9,904,very cold,2018-01-01,23:00:00,00:00:00,midnight,14,45,1303,1
AC,9,904,very cold,2018-01-01,23:00:00,00:00:00,midnight,6,11,1737,0
AC,9,904,very cold,2018-01-02,01:00:00,02:00:00,midnight,8,14,1088,1
AC,9,904,very cold,2018-01-02,01:00:00,02:00:00,midnight,7,12,1456,1
AC,9,904,very cold,2018-01-02,01:00:00,02:00:00,midnight,3,33,1996,0
AC,9,904,very cold,2018-01-02,01:00:00,02:00:00,midnight,15,58,1172,1
AC,9,904,very cold,2018-01-02,03:00:00,04:00:00,midnight,7,33,1702,0
AC,9,904,very cold,2018-01-02,05:00:00,06:00:00,early morning,0,0,1733,0
AC,9,904,very cold,2018-01-02,09:00:00,10:00:00,morning,4,24,1237,1
AC,9,904,very cold,2018-01-02,09:00:00,10:00:00,morning,6,52,1613,0
AC,9,904,very cold,2018-01-02,09:00:00,10:00:00,morning,4,34,1367,1
AC,9,904,very cold,2018-01-02,10:00:00,11:00:00,morning,5,14,1295,1
AC,9,904,very cold,2018-01-02,11:00:00,12:00:00,morning,2,20,1861,0
AC,9,904,very cold,2018-01-02,12:00:00,13:00:00,afternoon,5,44,1894,0
AC,9,904,very cold,2018-01-02,12:00:00,13:00:00,afternoon,12,45,1835,0
AC,9,904,very cold,2018-01-02,13:00:00,14:00:00,afternoon,12,38,1527,0
AC,9,904,very cold,2018-01-02,16:00:00,17:00:00,evening,0,0,1223,1
AC,9,904,very cold,2018-01-02,18:00:00,19:00:00,evening,6,56,1434,1
AC,9,904,very cold,2018-01-02,21:00:00,22:00:00,night,13,31,1282,1
AC,9,904,very cold,2018-01-02,21:00:00,22:00:00,night,12,5,1507,1
AC,9,904,very cold,2018-01-03,00:00:00,01:00:00,midnight,13,6,1128,1
AC,9,904,very cold,2018-01-03,00:00:00,01:00:00,midnight,0,0,1662,0
AC,9,904,very cold,2018-01-03,03:00:00,04:00:00,midnight,12,56,1122,1
AC,9,904,very cold,2018-01-03,04:00:00,05:00:00,early morning,3,2,1196,1
AC,9,904,very cold,2018-01-03,06:00:00,07:00:00,early morning,14,9,1149,1
AC,9,904,very cold,2018-01-03,06:00:00,07:00:00,early morning,2,58,1531,0
AC,9,904,very cold,2018-01-03,08:00:00,09:00:00,morning,14,59,1047,1
AC,9,904,very cold,2018-01-03,09:00:00,10:00:00,morning,13,56,1220,1
AC,9,904,very cold,2018-01-03,11:00:00,12:00:00,morning,11,8,1691,0
AC,9,904,very cold,2018-01-03,13:00:00,14:00:00,afternoon,1,28,1816,0
AC,9,904,very cold,2018-01-03,17:00:00,18:00:00,evening,5,51,1687,0
AC,9,904,very cold,2018-01-03,22:00:00,23:00:00,night,0,0,1648,0
AC,9,904,very cold,2018-01-04,02:00:00,03:00:00,midnight,11,26,1422,1
AC,9,904,very cold,2018-01-04,03:00:00,04:00:00,midnight,2,18,1348,1
AC,9,904,very cold,2018-01-04,04:00:00,05:00:00,early morning,15,27,1534,0
AC,9,904,very cold,2018-01-04,07:00:00,08:00:00,morning,6,52,1923,0
AC,9,904,very cold,2018-01-04,08:00:00,09:00:00,morning,6,53,1187,1
AC,9,904,very cold,2018-01-04,08:00:00,09:00:00,morning,5,57,1112,1
AC,9,904,very cold,2018-01-04,09:00:00,10:00:00,morning,8,31,1712,0
AC,9,904,very cold,2018-01-04,13:00:00,14:00:00,afternoon,15,30,1443,1
AC,9,904,very cold,2018-01-04,16:00:00,17:00:00,evening,2,33,1684,0
AC,9,904,very cold,2018-01-04,18:00:00,19:00:00,evening,11,50,1943,0
AC,9,904,very cold,2018-01-04,20:00:00,21:00:00,night,10,23,1917,0
AC,9,904,very cold,2018-01-04,20:00:00,21:00:00,night,14,50,1422,1
AC,9,904,very cold,2018-01-05,00:00:00,01:00:00,midnight,5,47,1881,0
AC,9,904,very cold,2018-01-05,13:00:00,14:00:00,afternoon,15,59,1342,1
AC,9,904,very cold,2018-01-05,13:00:00,14:00:00,afternoon,9,4,1164,1
AC,9,904,very cold,2018-01-05,14:00:00,15:00:00,afternoon,13,24,1144,1
AC,9,904,very cold,2018-01-05,17:00:00,18:00:00,evening,14,16,1375,1
Microwave,9,904,very cold,2018-01-23,02:00:00,03:00:00,midnight,9,47,1207,1
Microwave,9,904,very cold,2018-01-23,06:00:00,07:00:00,early morning,12,37,1831,0
Microwave,9,904,very cold,2018-01-23,08:00:00,09:00:00,morning,12,25,1213,1
Microwave,9,904,very cold,2018-01-23,08:00:00,09:00:00,morning,12,26,1915,0
Microwave,9,904,very cold,2018-01-23,14:00:00,15:00:00,afternoon,1,7,1954,0
Microwave,9,904,very cold,2018-01-23,14:00:00,15:00:00,afternoon,6,3,1355,1
Microwave,9,904,very cold,2018-01-23,15:00:00,16:00:00,afternoon,8,46,1552,1
Microwave,9,904,very cold,2018-01-23,16:00:00,17:00:00,evening,2,52,1792,0
Microwave,9,904,very cold,2018-01-23,16:00:00,17:00:00,evening,11,27,1812,0
Microwave,9,904,very cold,2018-01-23,20:00:00,21:00:00,night,14,55,1270,1
Microwave,9,904,very cold,2018-01-23,20:00:00,21:00:00,night,14,30,1405,1
Microwave,9,904,very cold,2018-01-23,20:00:00,21:00:00,night,13,8,1890,0
Microwave,9,904,very cold,2018-01-23,22:00:00,23:00:00,night,6,7,1608,0
Microwave,9,904,very cold,2018-01-23,22:00:00,23:00:00,night,7,28,1979,0
Microwave,9,904,very cold,2018-01-23,23:00:00,00:00:00,midnight,12,7,1280,1
Microwave,9,904,very cold,2018-01-24,00:00:00,01:00:00,midnight,8,40,1265,1
Microwave,9,904,very cold,2018-01-24,01:00:00,02:00:00,midnight,6,26,1703,0
Microwave,9,904,very cold,2018-01-24,09:00:00,10:00:00,morning,6,54,1272,1
Microwave,9,904,very cold,2018-01-24,09:00:00,10:00:00,morning,4,20,1372,1
Microwave,9,904,very cold,2018-01-24,10:00:00,11:00:00,morning,1,13,1347,1
Microwave,9,904,very cold,2018-01-24,10:00:00,11:00:00,morning,8,35,1281,1
Microwave,9,904,very cold,2018-01-24,11:00:00,12:00:00,morning,14,30,1458,1
Microwave,9,904,very cold,2018-01-24,12:00:00,13:00:00,afternoon,8,44,1513,1
Microwave,9,904,very cold,2018-01-24,15:00:00,16:00:00,afternoon,3,53,1041,1
Microwave,9,904,very cold,2018-01-24,17:00:00,18:00:00,evening,2,7,1203,1
Microwave,9,904,very cold,2018-01-24,18:00:00,19:00:00,evening,10,37,1781,1
Microwave,9,904,very cold,2018-01-24,19:00:00,20:00:00,night,6,33,1092,1
Microwave,9,904,very cold,2018-01-24,19:00:00,20:00:00,night,5,39,1737,0
Microwave,9,904,very cold,2018-01-24,21:00:00,22:00:00,night,7,49,1386,1
Microwave,9,904,very cold,2018-01-24,21:00:00,22:00:00,night,14,58,1131,1
Microwave,9,904,very cold,2018-01-24,23:00:00,00:00:00,midnight,15,13,1037,1
Microwave,9,904,very cold,2018-01-25,00:00:00,01:00:00,midnight,0,0,1839,0
Microwave,9,904,very cold,2018-01-25,05:00:00,06:00:00,early morning,7,32,1894,0
Microwave,9,904,very cold,2018-01-25,08:00:00,09:00:00,morning,1,34,1785,0
Microwave,9,904,very cold,2018-01-25,10:00:00,11:00:00,morning,9,32,1250,1
Microwave,9,904,very cold,2018-01-25,12:00:00,13:00:00,afternoon,6,9,1424,1
Microwave,9,904,very cold,2018-01-25,13:00:00,14:00:00,afternoon,1,10,1629,0
Microwave,9,904,very cold,2018-01-25,13:00:00,14:00:00,afternoon,13,57,1747,0
Microwave,9,904,very cold,2018-01-25,16:00:00,17:00:00,evening,5,33,1341,1
Microwave,9,904,very cold,2018-01-25,16:00:00,17:00:00,evening,5,57,1523,1
Microwave,9,904,very cold,2018-01-25,17:00:00,18:00:00,evening,2,30,1910,0
Microwave,9,904,very cold,2018-01-25,20:00:00,21:00:00,night,9,52,1091,1
Microwave,9,904,very cold,2018-01-25,23:00:00,00:00:00,midnight,8,58,1796,0
Microwave,9,904,very cold,2018-01-26,01:00:00,02:00:00,midnight,11,36,1028,1
Microwave,9,904,very cold,2018-01-26,01:00:00,02:00:00,midnight,10,46,1232,1
Microwave,9,904,very cold,2018-01-26,02:00:00,03:00:00,midnight,1,37,1546,1
Microwave,9,904,very cold,2018-01-26,06:00:00,07:00:00,early morning,14,9,1358,0
Microwave,9,904,very cold,2018-01-26,09:00:00,10:00:00,morning,1,50,1072,1
Microwave,9,904,very cold,2018-01-26,10:00:00,11:00:00,morning,3,9,1723,0
Microwave,9,904,very cold,2018-01-26,10:00:00,11:00:00,morning,13,20,1402,1
Microwave,9,904,very cold,2018-01-26,12:00:00,13:00:00,afternoon,0,0,1747,0
Microwave,9,904,very cold,2018-01-26,12:00:00,13:00:00,afternoon,0,0,1750,0
Microwave,9,904,very cold,2018-01-26,14:00:00,15:00:00,afternoon,1,41,1287,1
Microwave,9,904,very cold,2018-01-26,14:00:00,15:00:00,afternoon,15,22,1832,0
Microwave,9,904,very cold,2018-01-26,15:00:00,16:00:00,afternoon,15,10,1677,0
Microwave,9,904,very cold,2018-01-26,19:00:00,20:00:00,night,14,6,1622,0
Microwave,9,904,very cold,2018-01-26,20:00:00,21:00:00,night,1,53,1855,0
Microwave,9,904,very cold,2018-01-26,20:00:00,21:00:00,night,4,56,1457,1
Microwave,9,904,very cold,2018-01-26,21:00:00,22:00:00,night,4,23,1378,1
Microwave,9,904,very cold,2018-01-26,21:00:00,22:00:00,night,14,58,1300,1
Microwave,9,904,very cold,2018-01-26,21:00:00,22:00:00,night,10,14,1821,0
Microwave,9,904,very cold,2018-01-26,23:00:00,00:00:00,midnight,5,47,1197,1
Microwave,9,904,very cold,2018-01-27,01:00:00,02:00:00,midnight,9,12,1584,0
Microwave,9,904,very cold,2018-01-27,01:00:00,02:00:00,midnight,14,48,1522,0
