device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action
Refridgerator,117,low cold,17-01-2018,01:00:00,02:00:00,midnight,2,20,181.9296875,"Moving 2 people from room 106 to room 108 saves 180.02734375 of electricity, power consumption will reduce from 1291.79296875 to 1111.765625",Turn off Refridgerator in room 106
Refridgerator,117,low cold,17-01-2018,02:00:00,03:00:00,midnight,0,0,213.9335938,"Moving 1 people from room 119 to room 119 saves 233.71484375 of electricity, power consumption will reduce from 1407.71875 to 1174.00390625",Turn off Refridgerator in room 119
Refridgerator,117,very hot,17-01-2018,09:00:00,10:00:00,morning,13,48,233.0976563,None,Turn off Refridgerator in room 105
Refridgerator,117,low cold,17-01-2018,13:00:00,14:00:00,afternoon,6,44,228.5898438,"Moving 2 people from room 112 to room 113 saves 246.75 of electricity, power consumption will reduce from 1499.5078125 to 1252.7578125",Turn off Refridgerator in room 112
Refridgerator,117,very hot,17-01-2018,17:00:00,18:00:00,evening,9,59,184.5546875,"Moving 7 people from room 108 to room 117 saves 183.9296875 of electricity, power consumption will reduce from 1204.03125 to 1020.1015625",Turn off Refridgerator in room 108
Refridgerator,117,low cold,17-01-2018,20:00:00,21:00:00,night,10,22,185.875,"Moving 11 people from room 112 to room 103 saves 208.4296875 of electricity, power consumption will reduce from 1414.37109375 to 1205.94140625",Turn off Refridgerator in room 112
Refridgerator,117,hot,18-01-2018,08:00:00,09:00:00,morning,1,1,206.3632813,None,Turn off Refridgerator in room 100
Refridgerator,117,very hot,18-01-2018,13:00:00,14:00:00,afternoon,6,19,227.4882813,"Moving 6 people from room 117 to room 117 saves 230.09375 of electricity, power consumption will reduce from 5883.69921875 to 5653.60546875",Turn off Refridgerator in room 117
Refridgerator,117,very hot,18-01-2018,13:00:00,14:00:00,afternoon,6,30,230.09375,"Moving 6 people from room 117 to room 117 saves 230.09375 of electricity, power consumption will reduce from 5883.69921875 to 5653.60546875",Turn off Refridgerator in room 117
Refridgerator,117,cold,18-01-2018,14:00:00,15:00:00,afternoon,3,52,169.6289063,"Moving 1 people from room 108 to room 104 saves 180.4453125 of electricity, power consumption will reduce from 5537.1953125 to 5356.75",Turn off Refridgerator in room 108
Refridgerator,117,low hot,18-01-2018,15:00:00,16:00:00,afternoon,5,8,200.9648438,"Moving 5 people from room 117 to room 112 saves 200.96484375 of electricity, power consumption will reduce from 5676.0859375 to 5475.12109375",Turn off Refridgerator in room 117
Refridgerator,117,low hot,18-01-2018,21:00:00,22:00:00,night,4,50,238.2382813,"Moving 13 people from room 101 to room 117 saves 252.31640625 of electricity, power consumption will reduce from 5986.66015625 to 5734.34375",Turn off Refridgerator in room 101
Refridgerator,117,hot,18-01-2018,22:00:00,23:00:00,night,3,37,215.4453125,"Moving 8 people from room 119 to room 106 saves 244.43359375 of electricity, power consumption will reduce from 5836.18359375 to 5591.75",Turn off Refridgerator in room 119
Refridgerator,117,hot,18-01-2018,23:00:00,00:00:00,midnight,7,32,212.4257813,"Moving 7 people from room 117 to room 115 saves 212.42578125 of electricity, power consumption will reduce from 5744.4609375 to 5532.03515625",Turn off Refridgerator in room 117
Television,117,cold,10-01-2018,01:00:00,02:00:00,midnight,1,27,209.7890625,"Moving 10 people from room 112 to room 111 saves 257.796875 of electricity, power consumption will reduce from 1577.91015625 to 1320.11328125",Turn off Television in room 112
Television,117,hot,10-01-2018,02:00:00,03:00:00,midnight,12,46,260.8789063,"Moving 1 people from room 105 to room 119 saves 244.33984375 of electricity, power consumption will reduce from 1806.5859375 to 1562.24609375",Turn off Television in room 105
Television,117,very cold,10-01-2018,02:00:00,03:00:00,midnight,11,38,247.3632813,"Moving 1 people from room 105 to room 119 saves 244.33984375 of electricity, power consumption will reduce from 1806.5859375 to 1562.24609375",Turn off Television in room 105
Television,117,very cold,10-01-2018,03:00:00,04:00:00,midnight,3,52,234.1601563,"Moving 15 people from room 109 to room 110 saves 263.04296875 of electricity, power consumption will reduce from 1653.19140625 to 1390.1484375",Turn off Television in room 109
Television,117,cold,10-01-2018,03:00:00,04:00:00,midnight,0,0,222.6679688,"Moving 15 people from room 109 to room 110 saves 263.04296875 of electricity, power consumption will reduce from 1653.19140625 to 1390.1484375",Turn off Television in room 109
Television,117,low hot,10-01-2018,10:00:00,11:00:00,morning,5,59,241.7226563,"Moving 2 people from room 107 to room 113 saves 257.3984375 of electricity, power consumption will reduce from 1577.54296875 to 1320.14453125",Turn off Television in room 107
Television,117,very cold,10-01-2018,12:00:00,13:00:00,afternoon,11,45,253.84375,"Moving 2 people from room 109 to room 105 saves 282.33203125 of electricity, power consumption will reduce from 1827.28125 to 1544.94921875",Turn off Television in room 109
Television,117,very cold,10-01-2018,21:00:00,22:00:00,night,4,37,255.1679688,"Moving 13 people from room 109 to room 110 saves 269.3359375 of electricity, power consumption will reduce from 1868.19140625 to 1598.85546875",Turn off Television in room 109
Television,117,low cold,10-01-2018,21:00:00,22:00:00,night,2,11,273.171875,"Moving 13 people from room 109 to room 110 saves 269.3359375 of electricity, power consumption will reduce from 1868.19140625 to 1598.85546875",Turn off Television in room 109
Television,117,low hot,11-01-2018,01:00:00,02:00:00,midnight,9,58,243.6601563,"Moving 9 people from room 105 to room 113 saves 212.78125 of electricity, power consumption will reduce from 1609.99609375 to 1397.21484375",Turn off Television in room 105
Television,117,low cold,11-01-2018,03:00:00,04:00:00,midnight,3,45,257.5390625,"Moving 9 people from room 109 to room 108 saves 260.73046875 of electricity, power consumption will reduce from 1733.203125 to 1472.47265625",Turn off Television in room 109
Television,117,hot,11-01-2018,05:00:00,06:00:00,early morning,11,18,239.1171875,"Moving 5 people from room 116 to room 114 saves 242.796875 of electricity, power consumption will reduce from 1773.30859375 to 1530.51171875",Turn off Television in room 116
Television,117,low hot,11-01-2018,06:00:00,07:00:00,early morning,7,40,248.1953125,"Moving 6 people from room 118 to room 117 saves 238.84375 of electricity, power consumption will reduce from 1595.5546875 to 1356.7109375",Turn off Television in room 118
Television,117,low cold,11-01-2018,09:00:00,10:00:00,morning,9,46,281.5859375,"Moving 12 people from room 100 to room 112 saves 309.25 of electricity, power consumption will reduce from 1951.53125 to 1642.28125",Turn off Television in room 100
Television,117,very hot,11-01-2018,10:00:00,11:00:00,morning,6,43,238.1484375,"Moving 6 people from room 117 to room 107 saves 238.1484375 of electricity, power consumption will reduce from 1607.22265625 to 1369.07421875",Turn off Television in room 117
Television,117,low hot,11-01-2018,13:00:00,14:00:00,afternoon,14,38,279.7851563,"Moving 13 people from room 112 to room 118 saves 295.69140625 of electricity, power consumption will reduce from 1901.359375 to 1605.66796875",Turn off Television in room 112
Television,117,hot,11-01-2018,14:00:00,15:00:00,afternoon,13,59,229.3242188,"Moving 13 people from room 103 to room 117 saves 220.5625 of electricity, power consumption will reduce from 1581.44140625 to 1360.87890625",Turn off Television in room 103
Television,117,hot,11-01-2018,18:00:00,19:00:00,evening,9,28,263.8164063,None,Turn off Television in room 112
Television,117,very cold,12-01-2018,03:00:00,04:00:00,midnight,4,49,234.34375,"Moving 7 people from room 109 to room 101 saves 247.48828125 of electricity, power consumption will reduce from 1727.01953125 to 1479.53125",Turn off Television in room 109
Television,117,very cold,12-01-2018,07:00:00,08:00:00,morning,12,59,243.6171875,"Moving 3 people from room 107 to room 108 saves 308.4296875 of electricity, power consumption will reduce from 1782.8984375 to 1474.46875",Turn off Television in room 107
Television,117,hot,12-01-2018,21:00:00,22:00:00,night,14,21,263.0429688,None,Turn off Television in room 103
Television,117,cold,13-01-2018,01:00:00,02:00:00,midnight,9,41,215.7695313,"Moving 13 people from room 110 to room 109 saves 224.79296875 of electricity, power consumption will reduce from 1626.1640625 to 1401.37109375",Turn off Television in room 110
Television,117,low cold,13-01-2018,01:00:00,02:00:00,midnight,3,49,241.7460938,"Moving 13 people from room 110 to room 109 saves 224.79296875 of electricity, power consumption will reduce from 1626.1640625 to 1401.37109375",Turn off Television in room 110
Television,117,very cold,13-01-2018,02:00:00,03:00:00,midnight,11,32,249.4492188,"Moving 5 people from room 101 to room 116 saves 296.16796875 of electricity, power consumption will reduce from 1849.640625 to 1553.47265625",Turn off Television in room 101
Television,117,hot,13-01-2018,02:00:00,03:00:00,midnight,11,33,261.40625,"Moving 5 people from room 101 to room 116 saves 296.16796875 of electricity, power consumption will reduce from 1849.640625 to 1553.47265625",Turn off Television in room 101
Television,117,hot,13-01-2018,03:00:00,04:00:00,midnight,11,49,247.8320313,"Moving 4 people from room 116 to room 117 saves 234.0859375 of electricity, power consumption will reduce from 1726.375 to 1492.2890625",Turn off Television in room 116
Television,117,very cold,13-01-2018,05:00:00,06:00:00,early morning,14,53,237.8085938,"Moving 9 people from room 114 to room 118 saves 274.49609375 of electricity, power consumption will reduce from 1798.4375 to 1523.94140625",Turn off Television in room 114
Television,117,cold,13-01-2018,10:00:00,11:00:00,morning,11,46,215.234375,"Moving 5 people from room 109 to room 106 saves 242.421875 of electricity, power consumption will reduce from 1562.3046875 to 1319.8828125",Turn off Television in room 109
Television,117,low cold,13-01-2018,12:00:00,13:00:00,afternoon,8,55,283.9960938,"Moving 8 people from room 108 to room 110 saves 285.7109375 of electricity, power consumption will reduce from 1877.7578125 to 1592.046875",Turn off Television in room 108
Television,117,low hot,13-01-2018,15:00:00,16:00:00,afternoon,13,1,248.78125,None,Turn off Television in room 102
Television,117,low cold,13-01-2018,16:00:00,17:00:00,evening,0,0,228.734375,"Moving 11 people from room 111 to room 119 saves 238.33984375 of electricity, power consumption will reduce from 1672.23046875 to 1433.890625",Turn off Television in room 111
Television,117,very hot,13-01-2018,17:00:00,18:00:00,evening,10,4,224.4648438,"Moving 9 people from room 118 to room 117 saves 240.140625 of electricity, power consumption will reduce from 1524.984375 to 1284.84375",Turn off Television in room 118
Television,117,very hot,13-01-2018,22:00:00,23:00:00,night,13,21,275.2304688,"Moving 13 people from room 117 to room 114 saves 275.23046875 of electricity, power consumption will reduce from 1842.4765625 to 1567.24609375",Turn off Television in room 117
Television,117,very hot,14-01-2018,04:00:00,05:00:00,early morning,2,25,288.171875,"Moving 15 people from room 111 to room 100 saves 252.4375 of electricity, power consumption will reduce from 1746.9453125 to 1494.5078125",Turn off Refridgerator in room 111
Television,117,cold,14-01-2018,06:00:00,07:00:00,early morning,6,16,225.8125,"Moving 12 people from room 107 to room 100 saves 245.4296875 of electricity, power consumption will reduce from 1486.94140625 to 1241.51171875",Turn off Refridgerator in room 107
Television,117,cold,14-01-2018,20:00:00,21:00:00,night,0,0,218.3710938,None,Turn off Refridgerator in room 110
Television,117,hot,14-01-2018,23:00:00,00:00:00,midnight,12,51,273.7734375,"Moving 2 people from room 114 to room 119 saves 243.41015625 of electricity, power consumption will reduce from 1685.64453125 to 1442.234375",Turn off Refridgerator in room 114
AC,118,very hot,01-01-2018,02:00:00,03:00:00,midnight,3,5,1527.355469,"Moving 15 people from room 102 to room 105 saves 1468.6015625 of electricity, power consumption will reduce from 10531.81640625 to 9063.21484375",Turn off AC in room 102
AC,118,low cold,01-01-2018,03:00:00,04:00:00,midnight,9,9,1508.226563,"Moving 7 people from room 110 to room 100 saves 1474.1484375 of electricity, power consumption will reduce from 10478.48046875 to 9004.33203125",Turn off AC in room 110
AC,118,low cold,01-01-2018,06:00:00,07:00:00,early morning,5,56,1509.210938,"Moving 6 people from room 101 to room 111 saves 1498.8984375 of electricity, power consumption will reduce from 10435.109375 to 8936.2109375",Turn off AC in room 101
AC,118,low hot,01-01-2018,07:00:00,08:00:00,morning,5,16,1520.890625,"Moving 4 people from room 105 to room 115 saves 1476.5703125 of electricity, power consumption will reduce from 10496.37109375 to 9019.80078125",Turn off AC in room 105
AC,118,very cold,01-01-2018,17:00:00,18:00:00,evening,11,59,1468.78125,"Moving 8 people from room 116 to room 118 saves 1433.48046875 of electricity, power consumption will reduce from 10316.03125 to 8882.55078125",Turn off AC in room 116
AC,118,low hot,01-01-2018,17:00:00,18:00:00,evening,6,44,1492.542969,"Moving 8 people from room 116 to room 118 saves 1433.48046875 of electricity, power consumption will reduce from 10316.03125 to 8882.55078125",Turn off AC in room 116
AC,118,hot,01-01-2018,17:00:00,18:00:00,evening,1,21,1472.550781,"Moving 8 people from room 116 to room 118 saves 1433.48046875 of electricity, power consumption will reduce from 10316.03125 to 8882.55078125",Turn off AC in room 116
AC,118,low cold,01-01-2018,18:00:00,19:00:00,evening,1,42,1540.066406,"Moving 2 people from room 119 to room 106 saves 1516.13671875 of electricity, power consumption will reduce from 10601.0234375 to 9084.88671875",Turn off AC in room 119
AC,118,low cold,01-01-2018,18:00:00,19:00:00,evening,7,34,1537.539063,"Moving 2 people from room 119 to room 106 saves 1516.13671875 of electricity, power consumption will reduce from 10601.0234375 to 9084.88671875",Turn off AC in room 119
AC,118,low hot,01-01-2018,23:00:00,00:00:00,midnight,7,26,1533.808594,"Moving 4 people from room 117 to room 107 saves 1496.734375 of electricity, power consumption will reduce from 10656.60546875 to 9159.87109375",Turn off AC in room 117
AC,118,low cold,02-01-2018,02:00:00,03:00:00,midnight,13,40,1511.421875,"Moving 6 people from room 112 to room 107 saves 1494.38671875 of electricity, power consumption will reduce from 10557.14453125 to 9062.7578125",Turn off AC in room 112
